"transactionid";"customerid";"age";"gender";"Marital Status";"income";"Product Name";"storename";"groupstore";"Type";"latitude";"longitude";"price";"qty";"totalamount";"DATE"
TR4694;273;27;1;Married;3.32;Choco Bar;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";8800;6;52800;2022-10-12
TR65667;162;49;0;Married;11.46;Crackers;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";7500;2;15000;2022-10-12
TR65788;292;31;0;Single;9.57;Thai Tea;Harapan Baru;Harapan Baru;General Trade;"3,597031";"98,678513";4200;5;21000;2022-10-12
TR68474;362;25;0;Single;7.47;Ginger Candy ;Sinar Harapan;Prestasi;General Trade;"0,533505";"101,447403";3200;6;19200;2022-10-12
TR81829;251;45;1;Married;3.38;Thai Tea;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";4200;5;21000;2022-10-12
TR84402;270;49;1;Married;8.81;Cheese Stick;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";15000;1;15000;2022-10-12
TR87413;303;45;0;Married;10.34;Choco Bar;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";8800;10;88000;2022-10-12
TR10741;69;26;0;Single;2.84;Coffee Candy;Harapan Baru;Harapan Baru;General Trade;"3,597031";"98,678513";9400;6;56400;2022-10-13
TR11377;235;37;0;Married;5.35;Ginger Candy ;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";3200;6;19200;2022-10-13
TR11846;46;36;1;Married;8.31;Potato Chip;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";12000;2;24000;2022-10-13
TR15642;264;21;1;Single;1.12;Thai Tea;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";4200;3;12600;2022-10-13
TR41140;345;31;0;Married;5.06;Cashew;Harapan Baru;Harapan Baru;General Trade;"3,597031";"98,678513";18000;2;36000;2022-10-13
TR60913;201;57;0;Married;6.87;Potato Chip;Bonafid;Gita;General Trade;-7,250445;"112,768845";12000;4;48000;2022-10-13
TR61837;428;60;1;Married;4.49;Cheese Stick;Priangan;Priangan;Modern Trade;-5,45;"105,26667";15000;2;30000;2022-10-13
TR6881;219;39;0;Single;9.73;Yoghurt;Sinar Harapan;Harapan Baru;General Trade;"5,54829";"95,323753";10000;1;10000;2022-10-13
TR82394;24;37;0;Married;9.53;Thai Tea;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";4200;2;8400;2022-10-13
TR84002;12;2;1;Married;4.94;Coffee Candy;Bonafid;Gita;General Trade;-7,250445;"112,768845";9400;2;18800;2022-10-13
TR17085;73;53;0;Married;13.71;Coffee Candy;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";9400;5;47000;2022-10-14
TR36057;376;44;0;Married;14.65;Crackers;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";7500;5;37500;2022-10-14
TR38268;275;41;0;Married;15.33;Ginger Candy ;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";3200;6;19200;2022-10-14
TR59381;53;32;0;Married;7.36;Thai Tea;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";4200;3;12600;2022-10-14
TR60092;182;44;1;Married;14.57;Thai Tea;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";4200;3;12600;2022-10-14
TR66049;104;31;1;Married;7.92;Oat;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";16000;3;48000;2022-10-14
TR72489;1;55;1;Married;5.12;Oat;Buana;Buana;General Trade;-1,26916;"116,825264";16000;2;32000;2022-10-14
TR73723;312;54;0;Married;18.77;Cheese Stick;Prima Kota;Prima;Modern Trade;-7,797068;"110,370529";15000;5;75000;2022-10-14
TR76331;266;72;1;Married;4.72;Yoghurt;Buana Indah;Buana;General Trade;"3,316694";"114,590111";10000;7;70000;2022-10-14
TR78261;23;57;1;Married;12.56;Cheese Stick;Buana Indah;Buana;General Trade;"3,316694";"114,590111";15000;5;75000;2022-10-14
TR79608;337;43;1;Married;5.12;Crackers;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";7500;3;22500;2022-10-14
TR80906;232;62;0;Married;7.32;Coffee Candy;Sinar Harapan;Prestasi;General Trade;"0,533505";"101,447403";9400;3;28200;2022-10-14
TR81012;436;51;1;Married;18.89;Cheese Stick;Bonafid;Gita;General Trade;-7,250445;"112,768845";15000;1;15000;2022-10-14
TR9215;336;51;0;Single;10.84;Cheese Stick;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";15000;5;75000;2022-10-14
TR10144;32;34;0;Married;10.96;Choco Bar;Sinar Harapan;Prestasi;General Trade;"0,533505";"101,447403";8800;4;35200;2022-10-15
TR25292;221;23;1;Single;7.5;Oat;Buana;Buana;General Trade;-1,26916;"116,825264";16000;1;16000;2022-10-15
TR3740;107;38;1;Married;9.85;Oat;Buana;Buana;General Trade;-1,26916;"116,825264";16000;2;32000;2022-10-15
TR39305;112;31;1;Married;4.44;Cheese Stick;Prima Kota;Prima;Modern Trade;-7,797068;"110,370529";15000;5;75000;2022-10-15
TR7220;424;38;0;Married;10.06;Crackers;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";7500;2;15000;2022-10-15
TR73062;200;25;0;Married;2.39;Coffee Candy;Priangan;Priangan;Modern Trade;-5,45;"105,26667";9400;3;28200;2022-10-15
TR79875;433;48;1;Married;11.97;Cheese Stick;Buana;Buana;General Trade;-1,26916;"116,825264";15000;3;45000;2022-10-15
TR90674;150;61;1;Married;8.56;Crackers;Buana;Buana;General Trade;-1,26916;"116,825264";7500;2;15000;2022-10-15
TR97982;193;42;0;Married;20.64;Ginger Candy ;Bonafid;Gita;General Trade;-7,250445;"112,768845";3200;6;19200;2022-10-15
TR98472;273;27;1;Married;3.32;Thai Tea;Prima Kota;Prima;Modern Trade;-7,797068;"110,370529";4200;5;21000;2022-10-15
TR27722;218;29;0;Married;3.52;Potato Chip;Buana;Buana;General Trade;-1,26916;"116,825264";12000;1;12000;2022-10-16
TR60087;152;59;1;Married;10.68;Coffee Candy;Sinar Harapan;Harapan Baru;General Trade;"5,54829";"95,323753";9400;4;37600;2022-10-16
TR64308;173;59;0;Married;4.59;Cheese Stick;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";15000;4;60000;2022-10-16
TR65240;406;38;1;Married;8.64;Potato Chip;Harapan Baru;Harapan Baru;General Trade;"3,597031";"98,678513";12000;2;24000;2022-10-16
TR6702;416;27;1;Married;3.43;Thai Tea;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";4200;2;8400;2022-10-16
TR72825;257;60;0;Married;4.25;Coffee Candy;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";9400;5;47000;2022-10-16
TR83792;310;23;0;Married;4.17;Crackers;Bonafid;Gita;General Trade;-7,250445;"112,768845";7500;5;37500;2022-10-16
TR91532;44;40;0;Married;10.65;Thai Tea;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";4200;3;12600;2022-10-16
TR15963;134;50;0;Married;18.62;Cashew;Priangan;Priangan;Modern Trade;-5,45;"105,26667";18000;2;36000;2022-10-17
TR20813;159;53;1;Married;13.65;Potato Chip;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";12000;2;24000;2022-10-17
TR21587;425;58;1;Married;7.22;Potato Chip;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";12000;1;12000;2022-10-17
TR22812;276;31;1;Married;8.96;Oat;Bonafid;Gita;General Trade;-7,250445;"112,768845";16000;2;32000;2022-10-17
TR23917;218;29;0;Married;3.52;Thai Tea;Sinar Harapan;Harapan Baru;General Trade;"5,54829";"95,323753";4200;3;12600;2022-10-17
TR35681;204;53;0;Married;9.46;Cashew;Priangan;Priangan;Modern Trade;-5,45;"105,26667";18000;1;18000;2022-10-17
TR36725;393;22;0;Single;0;Potato Chip;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";12000;5;60000;2022-10-17
TR45061;152;59;1;Married;10.68;Yoghurt;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";10000;2;20000;2022-10-17
TR47063;160;48;1;Married;12.57;Crackers;Bonafid;Gita;General Trade;-7,250445;"112,768845";7500;1;7500;2022-10-17
TR57267;14;58;1;Married;10.18;Crackers;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";7500;1;7500;2022-10-17
TR57603;59;46;1;Married;10.57;Oat;Prima Kota;Prima;Modern Trade;-7,797068;"110,370529";16000;2;32000;2022-10-17
TR63652;54;42;0;Single;9.68;Oat;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";16000;1;16000;2022-10-17
TR64251;234;61;1;Married;10.86;Oat;Priangan;Priangan;Modern Trade;-5,45;"105,26667";16000;1;16000;2022-10-17
TR65444;266;72;1;Married;4.72;Thai Tea;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";4200;5;21000;2022-10-17
TR71449;137;34;1;Married;6.36;Thai Tea;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";4200;3;12600;2022-10-17
TR77265;149;61;1;Married;3.96;Cheese Stick;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";15000;1;15000;2022-10-17
TR7768;210;33;0;Married;10.9;Coffee Candy;Buana;Buana;General Trade;-1,26916;"116,825264";9400;5;47000;2022-10-17
TR78653;4;31;1;Married;4.87;Crackers;Priangan;Priangan;Modern Trade;-5,45;"105,26667";7500;4;30000;2022-10-17
TR95518;376;44;0;Married;14.65;Ginger Candy ;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";3200;6;19200;2022-10-17
TR95719;315;29;1;Married;4.18;Crackers;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";7500;5;37500;2022-10-17
TR17814;136;28;1;Married;2.96;Oat;Harapan Baru;Harapan Baru;General Trade;"3,597031";"98,678513";16000;1;16000;2022-10-18
TR29217;236;28;0;Married;3.13;Yoghurt;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";10000;2;20000;2022-10-18
TR34339;320;30;0;Married;3.72;Ginger Candy ;Sinar Harapan;Harapan Baru;General Trade;"5,54829";"95,323753";3200;3;9600;2022-10-18
TR35309;326;24;1;Single;2.69;Yoghurt;Sinar Harapan;Prestasi;General Trade;"0,533505";"101,447403";10000;3;30000;2022-10-18
TR40402;220;45;0;Married;16.35;Ginger Candy ;Priangan;Priangan;Modern Trade;-5,45;"105,26667";3200;7;22400;2022-10-18
TR47938;235;37;0;Married;5.35;Crackers;Buana Indah;Buana;General Trade;"3,316694";"114,590111";7500;4;30000;2022-10-18
TR51656;232;62;0;Married;7.32;Thai Tea;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";4200;2;8400;2022-10-18
TR55642;166;33;0;Married;3.33;Crackers;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";7500;6;45000;2022-10-18
TR61220;344;47;1;Married;5.63;Thai Tea;Buana;Buana;General Trade;-1,26916;"116,825264";4200;2;8400;2022-10-18
TR63401;286;60;0;Married;6.19;Potato Chip;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";12000;1;12000;2022-10-18
TR7264;102;39;0;Married;6.44;Crackers;Buana;Buana;General Trade;-1,26916;"116,825264";7500;1;7500;2022-10-18
TR92483;27;43;0;Married;17.42;Thai Tea;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";4200;4;16800;2022-10-18
TR97644;254;58;0;Single;6.05;Choco Bar;Prima Kota;Prima;Modern Trade;-7,797068;"110,370529";8800;9;79200;2022-10-18
TR99379;295;34;0;Married;4.78;Thai Tea;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";4200;2;8400;2022-10-18
TR39584;291;49;0;Married;19.98;Ginger Candy ;Buana Indah;Buana;General Trade;"3,316694";"114,590111";3200;6;19200;2022-10-19
TR40617;369;32;0;Married;10.62;Thai Tea;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";4200;3;12600;2022-10-19
TR51168;132;41;0;Married;17.69;Cheese Stick;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";15000;5;75000;2022-10-19
TR66342;103;31;1;Single;4.01;Oat;Buana;Buana;General Trade;-1,26916;"116,825264";16000;3;48000;2022-10-19
TR69326;89;32;0;Married;9.68;Yoghurt;Sinar Harapan;Harapan Baru;General Trade;"5,54829";"95,323753";10000;7;70000;2022-10-19
TR69456;53;32;0;Married;7.36;Coffee Candy;Prima Kota;Prima;Modern Trade;-7,797068;"110,370529";9400;3;28200;2022-10-19
TR74904;348;29;1;Married;4.64;Crackers;Buana;Buana;General Trade;-1,26916;"116,825264";7500;6;45000;2022-10-19
TR93344;406;38;1;Married;8.64;Cheese Stick;Sinar Harapan;Prestasi;General Trade;"0,533505";"101,447403";15000;1;15000;2022-10-19
TR16141;282;55;0;Married;11.38;Choco Bar;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";8800;4;35200;2022-10-20
TR4093;189;59;1;Single;5.15;Thai Tea;Bonafid;Gita;General Trade;-7,250445;"112,768845";4200;3;12600;2022-10-20
TR50950;154;31;0;Married;8.36;Thai Tea;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";4200;2;8400;2022-10-20
TR58190;16;52;0;Married;11.8;Ginger Candy ;Prima Kota;Prima;Modern Trade;-7,797068;"110,370529";3200;4;12800;2022-10-20
TR59111;426;19;0;Single;2.16;Cheese Stick;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";15000;2;30000;2022-10-20
TR59804;179;25;1;Single;5.95;Thai Tea;Harapan Baru;Harapan Baru;General Trade;"3,597031";"98,678513";4200;3;12600;2022-10-20
TR62133;19;24;1;Single;4.14;Crackers;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";7500;4;30000;2022-10-20
TR64677;245;26;1;Married;4.58;Ginger Candy ;Sinar Harapan;Prestasi;General Trade;"0,533505";"101,447403";3200;6;19200;2022-10-20
TR69752;42;60;0;Married;10.28;Potato Chip;Buana Indah;Buana;General Trade;"3,316694";"114,590111";12000;3;36000;2022-10-20
TR85961;254;58;0;Single;6.05;Thai Tea;Prima Kota;Prima;Modern Trade;-7,797068;"110,370529";4200;3;12600;2022-10-20
TR92378;387;36;0;Married;9.1;Coffee Candy;Bonafid;Gita;General Trade;-7,250445;"112,768845";9400;2;18800;2022-10-20
TR95707;36;32;1;Married;10.4;Oat;Bonafid;Gita;General Trade;-7,250445;"112,768845";16000;3;48000;2022-10-20
TR14658;1;55;1;Married;5.12;Yoghurt;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";10000;5;50000;2022-10-21
TR26041;268;49;1;Single;5.18;Yoghurt;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";10000;5;50000;2022-10-21
TR73520;38;56;0;Married;14.32;Ginger Candy ;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";3200;3;9600;2022-10-21
TR81318;203;53;0;Married;17.2;Ginger Candy ;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";3200;3;9600;2022-10-21
TR83379;160;48;1;Married;12.57;Thai Tea;Sinar Harapan;Prestasi;General Trade;"0,533505";"101,447403";4200;3;12600;2022-10-21
TR83691;73;53;0;Married;13.71;Thai Tea;Sinar Harapan;Harapan Baru;General Trade;"5,54829";"95,323753";4200;4;16800;2022-10-21
TR84226;48;32;0;Married;10.62;Thai Tea;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";4200;3;12600;2022-10-21
TR8561;108;25;0;Single;6.87;Thai Tea;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";4200;4;16800;2022-10-21
TR89699;430;55;1;Single;18.37;Thai Tea;Prima Kota;Prima;Modern Trade;-7,797068;"110,370529";4200;5;21000;2022-10-21
TR30504;8;37;1;Married;5.49;Cheese Stick;Harapan Baru;Harapan Baru;General Trade;"3,597031";"98,678513";15000;4;60000;2022-10-22
TR37673;211;29;0;Married;3.54;Coffee Candy;Priangan;Priangan;Modern Trade;-5,45;"105,26667";9400;5;47000;2022-10-22
TR58701;380;40;0;Married;5.77;Choco Bar;Sinar Harapan;Prestasi;General Trade;"0,533505";"101,447403";8800;9;79200;2022-10-22
TR71889;198;45;0;Married;10.69;Crackers;Buana;Buana;General Trade;-1,26916;"116,825264";7500;2;15000;2022-10-22
TR76159;217;39;1;Single;6.96;Oat;Bonafid;Gita;General Trade;-7,250445;"112,768845";16000;3;48000;2022-10-22
TR78082;115;39;0;Married;5.07;Choco Bar;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";8800;5;44000;2022-10-22
TR78822;308;45;0;Married;10.72;Coffee Candy;Sinar Harapan;Prestasi;General Trade;"0,533505";"101,447403";9400;5;47000;2022-10-22
TR8182;166;33;0;Married;3.33;Cheese Stick;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";15000;4;60000;2022-10-22
TR82119;81;44;0;Married;19.49;Coffee Candy;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";9400;4;37600;2022-10-22
TR85615;370;26;1;Single;1.28;Cheese Stick;Harapan Baru;Harapan Baru;General Trade;"3,597031";"98,678513";15000;2;30000;2022-10-22
TR86251;28;55;0;Married;6.08;Oat;Priangan;Priangan;Modern Trade;-5,45;"105,26667";16000;1;16000;2022-10-22
TR89571;245;26;1;Married;4.58;Thai Tea;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";4200;5;21000;2022-10-22
TR94241;396;36;1;Married;9.18;Thai Tea;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";4200;2;8400;2022-10-22
TR95975;442;42;1;Married;14.88;Ginger Candy ;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";3200;3;9600;2022-10-22
TR99528;322;41;0;Married;20.01;Yoghurt;Bonafid;Gita;General Trade;-7,250445;"112,768845";10000;2;20000;2022-10-22
TR10611;151;42;0;Married;10.38;Potato Chip;Buana Indah;Buana;General Trade;"3,316694";"114,590111";12000;4;48000;2022-10-23
TR11528;207;35;1;Married;10.54;Yoghurt;Sinar Harapan;Harapan Baru;General Trade;"5,54829";"95,323753";10000;7;70000;2022-10-23
TR19657;349;37;0;Married;5.96;Thai Tea;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";4200;4;16800;2022-10-23
TR20042;445;51;0;Married;14.48;Ginger Candy ;Buana;Buana;General Trade;-1,26916;"116,825264";3200;4;12800;2022-10-23
TR2234;338;46;1;Married;5.12;Yoghurt;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";10000;7;70000;2022-10-23
TR33255;199;41;0;Married;7.9;Cheese Stick;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";15000;3;45000;2022-10-23
TR36134;275;41;0;Married;15.33;Choco Bar;Harapan Baru;Harapan Baru;General Trade;"3,597031";"98,678513";8800;5;44000;2022-10-23
TR46820;329;19;1;Single;0;Cheese Stick;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";15000;2;30000;2022-10-23
TR61008;237;35;1;Married;8.14;Potato Chip;Priangan;Priangan;Modern Trade;-5,45;"105,26667";12000;5;60000;2022-10-23
TR67993;411;19;1;Single;0;Yoghurt;Buana Indah;Buana;General Trade;"3,316694";"114,590111";10000;2;20000;2022-10-23
TR74802;196;34;0;Married;3.17;Choco Bar;Sinar Harapan;Harapan Baru;General Trade;"5,54829";"95,323753";8800;4;35200;2022-10-23
TR76254;103;31;1;Single;4.01;Oat;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";16000;2;32000;2022-10-23
TR77004;366;18;0;Single;0;Potato Chip;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";12000;4;48000;2022-10-23
TR98418;284;49;1;Married;11.31;Yoghurt;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";10000;6;60000;2022-10-23
TR19126;186;34;1;Married;4.02;Ginger Candy ;Buana Indah;Buana;General Trade;"3,316694";"114,590111";3200;6;19200;2022-10-24
TR44671;388;44;1;Married;16.12;Yoghurt;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";10000;2;20000;2022-10-24
TR48675;401;45;0;Married;4.08;Ginger Candy ;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";3200;5;16000;2022-10-24
TR4907;166;33;0;Married;3.33;Yoghurt;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";10000;6;60000;2022-10-24
TR53090;107;38;1;Married;9.85;Coffee Candy;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";9400;6;56400;2022-10-24
TR68000;36;32;1;Married;10.4;Oat;Sinar Harapan;Harapan Baru;General Trade;"5,54829";"95,323753";16000;2;32000;2022-10-24
TR6900;223;62;1;Single;5.35;Cheese Stick;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";15000;2;30000;2022-10-24
TR89187;372;31;1;Married;6.19;Yoghurt;Prima Kota;Prima;Modern Trade;-7,797068;"110,370529";10000;2;20000;2022-10-24
TR94900;57;33;1;Married;6.5;Cashew;Harapan Baru;Harapan Baru;General Trade;"3,597031";"98,678513";18000;3;54000;2022-10-24
TR98873;137;34;1;Married;6.36;Coffee Candy;Bonafid;Gita;General Trade;-7,250445;"112,768845";9400;5;47000;2022-10-24
TR50938;373;55;1;Married;14.59;Cheese Stick;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";15000;3;45000;2022-10-25
TR61977;46;36;1;Married;8.31;Crackers;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";7500;4;30000;2022-10-25
TR6546;354;53;1;Married;16.94;Ginger Candy ;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";3200;5;16000;2022-10-25
TR7054;331;54;0;Married;16.19;Cheese Stick;Harapan Baru;Harapan Baru;General Trade;"3,597031";"98,678513";15000;3;45000;2022-10-25
TR85256;12;2;1;Married;4.94;Crackers;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";7500;5;37500;2022-10-25
TR91625;239;41;1;Married;6.55;Yoghurt;Priangan;Priangan;Modern Trade;-5,45;"105,26667";10000;4;40000;2022-10-25
TR99925;280;60;1;Married;9.57;Cheese Stick;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";15000;5;75000;2022-10-25
TR24197;48;32;0;Married;10.62;Yoghurt;Sinar Harapan;Harapan Baru;General Trade;"5,54829";"95,323753";10000;4;40000;2022-10-26
TR27277;365;28;0;Single;6.05;Cheese Stick;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";15000;5;75000;2022-10-26
TR39885;183;27;1;Single;0.18;Ginger Candy ;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";3200;6;19200;2022-10-26
TR41139;90;21;1;Single;0;Coffee Candy;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";9400;4;37600;2022-10-26
TR4327;109;35;1;Married;10.04;Thai Tea;Bonafid;Gita;General Trade;-7,250445;"112,768845";4200;3;12600;2022-10-26
TR73573;293;54;0;Married;10.4;Thai Tea;Harapan Baru;Harapan Baru;General Trade;"3,597031";"98,678513";4200;2;8400;2022-10-26
TR75594;428;60;1;Married;4.49;Thai Tea;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";4200;5;21000;2022-10-26
TR75642;356;56;0;Married;13.25;Thai Tea;Priangan;Priangan;Modern Trade;-5,45;"105,26667";4200;2;8400;2022-10-26
TR81045;269;39;1;Married;6.3;Thai Tea;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";4200;2;8400;2022-10-26
TR89915;256;56;0;Married;7.09;Thai Tea;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";4200;5;21000;2022-10-26
TR91783;435;29;1;Married;3.61;Cashew;Priangan;Priangan;Modern Trade;-5,45;"105,26667";18000;1;18000;2022-10-26
TR92396;120;30;0;Married;2.48;Cashew;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";18000;1;18000;2022-10-26
TR15484;252;18;1;Single;0;Thai Tea;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";4200;4;16800;2022-10-27
TR21236;340;41;0;Single;10.9;Cashew;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";18000;2;36000;2022-10-27
TR22563;231;51;1;Married;16.59;Ginger Candy ;Sinar Harapan;Harapan Baru;General Trade;"5,54829";"95,323753";3200;5;16000;2022-10-27
TR33327;210;33;0;Married;10.9;Cashew;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";18000;2;36000;2022-10-27
TR49304;126;56;0;Married;15.75;Yoghurt;Buana Indah;Buana;General Trade;"3,316694";"114,590111";10000;1;10000;2022-10-27
TR51394;30;37;1;Single;2.26;Crackers;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";7500;3;22500;2022-10-27
TR56012;238;26;0;Single;6.61;Choco Bar;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";8800;5;44000;2022-10-27
TR61145;75;34;0;Married;9.69;Oat;Buana;Buana;General Trade;-1,26916;"116,825264";16000;1;16000;2022-10-27
