"transactionid";"customerid";"productid";"price";"qty";"totalamount";"storeid";"DATE"
TR6757;364;1;8800;10;88000;12;2022-11-06
TR81835;263;5;4200;4;16800;5;2022-11-06
TR15187;358;8;16000;2;32000;11;2022-11-07
TR15686;358;8;16000;2;32000;14;2022-11-07
TR18844;381;4;12000;4;48000;12;2022-11-07
TR32894;246;6;18000;4;72000;6;2022-11-07
TR4823;304;7;9400;3;28200;9;2022-11-07
TR7405;44;2;3200;6;19200;7;2022-11-07
TR76940;161;4;12000;2;24000;10;2022-11-07
TR79810;230;7;9400;5;47000;6;2022-11-07
TR8106;239;4;12000;5;60000;8;2022-11-07
TR84150;8;8;16000;3;48000;5;2022-11-07
TR86103;434;10;15000;1;15000;6;2022-11-07
TR89102;49;5;4200;2;8400;14;2022-11-07
TR14846;359;3;7500;3;22500;1;2022-11-08
TR22500;351;9;10000;3;30000;4;2022-11-08
TR23073;336;2;3200;4;12800;12;2022-11-08
TR28308;42;6;18000;3;54000;8;2022-11-08
TR32136;155;5;4200;2;8400;5;2022-11-08
TR35770;1;8;16000;1;16000;5;2022-11-08
TR38607;190;3;7500;5;37500;2;2022-11-08
TR41323;186;2;3200;7;22400;9;2022-11-08
TR47154;128;9;10000;2;20000;1;2022-11-08
TR49831;174;10;15000;2;30000;14;2022-11-08
TR58197;428;3;7500;5;37500;8;2022-11-08
TR7587;205;4;12000;2;24000;11;2022-11-08
TR7622;171;4;12000;5;60000;2;2022-11-08
TR8016;312;5;4200;2;8400;3;2022-11-08
TR83203;92;5;4200;3;12600;4;2022-11-08
TR86167;302;7;9400;6;56400;11;2022-11-08
TR10359;121;6;18000;1;18000;8;2022-11-09
TR10973;258;10;15000;5;75000;12;2022-11-09
TR20273;309;7;9400;6;56400;11;2022-11-09
TR22601;147;4;12000;5;60000;13;2022-11-09
TR24434;281;1;8800;3;26400;1;2022-11-09
TR28710;89;4;12000;5;60000;4;2022-11-09
TR34375;397;2;3200;6;19200;2;2022-11-09
TR39134;144;6;18000;3;54000;5;2022-11-09
TR39243;403;6;18000;3;54000;5;2022-11-09
TR4085;159;3;7500;4;30000;14;2022-11-09
TR42126;108;4;12000;3;36000;8;2022-11-09
TR53280;167;1;8800;8;70400;13;2022-11-09
TR69375;315;8;16000;3;48000;2;2022-11-09
TR72979;265;10;15000;5;75000;5;2022-11-09
TR76044;156;5;4200;5;21000;8;2022-11-09
TR77209;99;10;15000;3;45000;7;2022-11-09
TR87409;246;2;3200;3;9600;1;2022-11-09
TR99810;188;8;16000;2;32000;2;2022-11-09
TR30673;20;3;7500;4;30000;3;2022-11-10
TR43071;164;4;12000;2;24000;12;2022-11-10
TR43692;333;10;15000;1;15000;11;2022-11-10
TR49280;69;3;7500;2;15000;11;2022-11-10
TR58767;289;9;10000;6;60000;9;2022-11-10
TR68650;350;5;4200;2;8400;6;2022-11-10
TR7088;182;10;15000;2;30000;7;2022-11-10
TR71695;329;8;16000;1;16000;14;2022-11-10
TR97856;335;3;7500;4;30000;8;2022-11-10
TR15000;199;8;16000;1;16000;6;2022-11-11
TR22770;93;8;16000;1;16000;3;2022-11-11
TR23475;128;8;16000;3;48000;6;2022-11-11
TR25222;395;5;4200;3;12600;13;2022-11-11
TR25694;306;5;4200;3;12600;14;2022-11-11
TR26238;422;5;4200;3;12600;12;2022-11-11
TR3310;60;3;7500;4;30000;7;2022-11-11
TR33517;399;5;4200;2;8400;10;2022-11-11
TR3902;408;10;15000;1;15000;2;2022-11-11
TR51576;346;8;16000;2;32000;10;2022-11-11
TR55454;252;10;15000;3;45000;5;2022-11-11
TR57386;258;2;3200;4;12800;14;2022-11-11
TR63925;375;7;9400;4;37600;11;2022-11-11
TR68087;370;2;3200;4;12800;9;2022-11-11
TR68932;423;4;12000;5;60000;5;2022-11-11
TR69908;321;9;10000;5;50000;12;2022-11-11
TR71919;140;5;4200;3;12600;10;2022-11-11
TR8685;392;5;4200;5;21000;9;2022-11-11
TR95910;294;10;15000;5;75000;14;2022-11-11
TR969;371;10;15000;1;15000;14;2022-11-11
TR99883;172;10;15000;2;30000;11;2022-11-11
TR20262;32;10;15000;4;60000;9;2022-11-12
TR32937;87;10;15000;4;60000;1;2022-11-12
TR45837;283;10;15000;2;30000;10;2022-11-12
TR53809;415;10;15000;1;15000;11;2022-11-12
TR66818;304;1;8800;4;35200;4;2022-11-12
TR7107;323;7;9400;3;28200;4;2022-11-12
TR77046;87;9;10000;1;10000;8;2022-11-12
TR79945;145;8;16000;1;16000;3;2022-11-12
TR84583;145;5;4200;5;21000;11;2022-11-12
TR85415;61;9;10000;3;30000;2;2022-11-12
TR99527;88;5;4200;2;8400;11;2022-11-12
TR11019;64;2;3200;7;22400;3;2022-11-13
TR14030;113;8;16000;1;16000;13;2022-11-13
TR17949;124;1;8800;9;79200;6;2022-11-13
TR23490;279;7;9400;4;37600;13;2022-11-13
TR33145;260;9;10000;6;60000;10;2022-11-13
TR3445;222;6;18000;4;72000;5;2022-11-13
TR42086;244;8;16000;3;48000;1;2022-11-13
TR49206;369;10;15000;4;60000;1;2022-11-13
TR51021;171;3;7500;3;22500;8;2022-11-13
TR51404;216;4;12000;4;48000;12;2022-11-13
TR54450;19;5;4200;5;21000;1;2022-11-13
TR78672;20;10;15000;4;60000;10;2022-11-13
TR83301;274;3;7500;3;22500;8;2022-11-13
TR84950;224;2;3200;7;22400;9;2022-11-13
TR85613;231;9;10000;7;70000;11;2022-11-13
TR91076;350;7;9400;3;28200;13;2022-11-13
TR98229;196;5;4200;4;16800;5;2022-11-13
TR20638;45;6;18000;3;54000;7;2022-11-14
TR21109;214;10;15000;4;60000;12;2022-11-14
TR38834;247;5;4200;2;8400;4;2022-11-14
TR44820;420;7;9400;6;56400;2;2022-11-14
TR51840;330;9;10000;7;70000;14;2022-11-14
TR54984;35;3;7500;2;15000;7;2022-11-14
TR6278;35;5;4200;2;8400;3;2022-11-14
TR64717;129;3;7500;4;30000;12;2022-11-14
TR67721;207;5;4200;2;8400;3;2022-11-14
TR70266;258;2;3200;3;9600;5;2022-11-14
TR73970;401;7;9400;2;18800;9;2022-11-14
TR77201;278;2;3200;5;16000;8;2022-11-14
TR1184;15;10;15000;1;15000;13;2022-05-15
TR19818;327;8;16000;2;32000;3;2022-05-15
TR20445;217;9;10000;3;30000;12;2022-05-15
TR23125;231;5;4200;2;8400;14;2022-05-15
TR23177;103;6;18000;2;36000;13;2022-05-15
TR26836;63;6;18000;1;18000;11;2022-11-15
TR2704;370;4;12000;5;60000;14;2022-11-15
TR30241;381;8;16000;2;32000;12;2022-11-15
TR40755;423;3;7500;4;30000;12;2022-11-15
TR45559;356;2;3200;3;9600;10;2022-11-15
TR48168;38;10;15000;2;30000;6;2022-11-15
TR55433;365;10;15000;1;15000;7;2022-11-15
TR62122;99;9;10000;4;40000;6;2022-11-15
TR84731;54;9;10000;2;20000;13;2022-11-15
TR88263;77;5;4200;5;21000;14;2022-11-15
TR94383;363;5;4200;5;21000;14;2022-11-15
TR13607;54;8;16000;2;32000;2;2022-11-16
TR35471;280;4;12000;3;36000;7;2022-11-16
TR36786;405;1;8800;6;52800;8;2022-11-16
TR3945;38;5;4200;3;12600;14;2022-11-16
TR41738;15;10;15000;2;30000;8;2022-11-16
TR55015;407;2;3200;3;9600;9;2022-11-16
TR56831;173;10;15000;4;60000;5;2022-11-16
TR60769;445;5;4200;5;21000;13;2022-11-16
TR92445;53;8;16000;1;16000;1;2022-11-16
TR95658;217;6;18000;2;36000;14;2022-11-16
TR95680;156;5;4200;2;8400;14;2022-11-16
TR14474;391;6;18000;2;36000;3;2022-11-17
TR16814;264;4;12000;3;36000;11;2022-11-17
TR1703;416;4;12000;3;36000;3;2022-11-17
TR24833;178;3;7500;6;45000;6;2022-11-17
TR29761;391;6;18000;1;18000;4;2022-11-17
TR40653;375;9;10000;4;40000;1;2022-11-17
TR49018;76;5;4200;3;12600;14;2022-11-17
TR54637;188;9;10000;3;30000;8;2022-05-17
TR64172;42;3;7500;6;45000;9;2022-05-17
TR64822;169;5;4200;2;8400;3;2022-05-17
TR65736;47;2;3200;4;12800;13;2022-05-17
TR66244;278;3;7500;1;7500;5;2022-05-17
TR67715;287;7;9400;6;56400;7;2022-11-17
TR77689;345;2;3200;6;19200;12;2022-11-17
TR97888;219;2;3200;4;12800;11;2022-11-17
TR16609;257;10;15000;4;60000;1;2022-11-18
TR18570;331;8;16000;1;16000;11;2022-11-18
TR23827;440;3;7500;2;15000;5;2022-11-18
TR27221;111;7;9400;3;28200;8;2022-11-18
TR29483;138;8;16000;1;16000;2;2022-11-18
TR32500;188;1;8800;3;26400;12;2022-11-18
TR34269;332;10;15000;2;30000;9;2022-11-18
TR41780;200;3;7500;2;15000;13;2022-11-18
TR43199;316;7;9400;3;28200;1;2022-11-18
TR45233;95;9;10000;7;70000;4;2022-11-18
TR53237;105;1;8800;10;88000;9;2022-11-18
TR64001;378;5;4200;4;16800;5;2022-11-18
TR6622;34;9;10000;6;60000;13;2022-11-18
TR72286;358;4;12000;1;12000;2;2022-11-18
TR75771;313;3;7500;5;37500;10;2022-11-18
TR84081;85;5;4200;3;12600;5;2022-11-18
TR85437;172;9;10000;2;20000;1;2022-11-18
TR89788;312;3;7500;4;30000;14;2022-11-18
TR90279;388;3;7500;5;37500;7;2022-11-18
TR98585;185;9;10000;7;70000;14;2022-11-18
TR33855;443;10;15000;5;75000;1;2022-05-19
TR37878;217;4;12000;3;36000;10;2022-05-19
TR39716;76;3;7500;1;7500;3;2022-05-19
TR39949;157;8;16000;2;32000;9;2022-05-19
TR41428;209;2;3200;6;19200;10;2022-05-19
TR48182;199;3;7500;6;45000;6;2022-11-19
TR51183;328;5;4200;4;16800;1;2022-11-19
TR52284;270;9;10000;3;30000;3;2022-11-19
TR55066;74;8;16000;1;16000;14;2022-11-19
TR60249;78;9;10000;5;50000;11;2022-11-19
TR67587;375;5;4200;2;8400;4;2022-11-19
TR67617;173;4;12000;3;36000;12;2022-11-19
TR69937;366;10;15000;5;75000;4;2022-11-19
TR74737;186;10;15000;2;30000;6;2022-11-19
TR88367;261;8;16000;1;16000;4;2022-11-19
TR98688;153;8;16000;1;16000;8;2022-11-19
TR1290;281;9;10000;5;50000;6;2022-11-20
TR29808;138;1;8800;10;88000;9;2022-11-20
TR31634;416;5;4200;4;16800;2;2022-11-20
TR33091;396;9;10000;4;40000;11;2022-11-20
TR35021;282;9;10000;7;70000;1;2022-11-20
TR39496;211;6;18000;4;72000;1;2022-11-20
TR42870;184;8;16000;2;32000;10;2022-11-20
TR44858;147;4;12000;1;12000;4;2022-11-20
TR51313;156;9;10000;2;20000;12;2022-11-20
TR53399;352;1;8800;6;52800;13;2022-11-20
TR57403;283;1;8800;3;26400;12;2022-11-20
TR66276;420;5;4200;2;8400;3;2022-11-20
TR68183;445;5;4200;3;12600;10;2022-11-20
TR76988;293;8;16000;2;32000;11;2022-11-20
TR10192;412;9;10000;6;60000;10;2022-11-21
TR11490;32;5;4200;2;8400;13;2022-11-21
TR11869;245;10;15000;5;75000;4;2022-11-21
TR1708;245;10;15000;3;45000;10;2022-11-21
TR19079;427;10;15000;5;75000;12;2022-11-21
TR19399;316;10;15000;3;45000;11;2022-11-21
TR36510;170;1;8800;8;70400;1;2022-11-21
TR4857;418;5;4200;2;8400;11;2022-11-21
TR50048;158;2;3200;7;22400;12;2022-11-21
TR63575;248;4;12000;3;36000;5;2022-11-21
TR67399;436;7;9400;5;47000;9;2022-11-21
TR69188;172;10;15000;1;15000;8;2022-11-21
TR74716;447;10;15000;3;45000;10;2022-11-21
TR92302;34;8;16000;2;32000;14;2022-11-21
TR15550;252;5;4200;3;12600;5;2022-11-22
TR21772;187;9;10000;5;50000;7;2022-11-22
TR23282;260;4;12000;5;60000;1;2022-11-22
TR31182;171;4;12000;5;60000;2;2022-11-22
TR34975;151;5;4200;5;21000;4;2022-11-22
TR35146;266;3;7500;5;37500;5;2022-11-22
TR4292;134;6;18000;2;36000;4;2022-11-22
TR55588;314;10;15000;2;30000;11;2022-11-22
TR67655;136;5;4200;5;21000;3;2022-11-22
TR78287;310;2;3200;7;22400;1;2022-11-22
TR9272;127;5;4200;2;8400;10;2022-11-22
TR94759;215;6;18000;3;54000;10;2022-11-22
TR1793;116;9;10000;6;60000;10;2022-11-23
TR66790;350;3;7500;3;22500;10;2022-11-23
TR67843;320;1;8800;7;61600;7;2022-11-23
TR72254;338;2;3200;7;22400;11;2022-11-23
TR74731;140;9;10000;1;10000;14;2022-11-23
TR76084;19;4;12000;4;48000;4;2022-11-23
TR8726;260;10;15000;5;75000;3;2022-11-23
TR98356;434;2;3200;7;22400;2;2022-11-23
TR10642;203;6;18000;3;54000;1;2022-11-24
TR16580;233;4;12000;4;48000;1;2022-11-24
TR18349;75;10;15000;1;15000;12;2022-11-24
TR40559;30;3;7500;5;37500;10;2022-11-24
TR54770;272;10;15000;2;30000;7;2022-11-24
TR65027;54;10;15000;4;60000;4;2022-11-24
TR74653;434;5;4200;3;12600;14;2022-11-24
TR79806;444;7;9400;6;56400;12;2022-11-24
TR81501;4;2;3200;6;19200;3;2022-11-24
TR91200;26;5;4200;4;16800;8;2022-11-24
TR91911;426;9;10000;3;30000;13;2022-11-24
TR98786;183;3;7500;1;7500;7;2022-11-24
TR18566;53;3;7500;2;15000;5;2022-11-25
TR19664;235;9;10000;4;40000;13;2022-11-25
TR29950;354;2;3200;6;19200;1;2022-11-25
TR32680;203;6;18000;1;18000;11;2022-11-25
TR33585;152;5;4200;4;16800;12;2022-11-25
TR38934;169;4;12000;1;12000;5;2022-11-25
TR41967;287;4;12000;3;36000;3;2022-11-25
TR42401;44;8;16000;1;16000;13;2022-11-25
TR54041;127;3;7500;4;30000;3;2022-11-25
TR54152;12;10;15000;1;15000;7;2022-11-25
TR55931;234;1;8800;4;35200;11;2022-11-25
TR7307;353;1;8800;10;88000;9;2022-11-25
TR74772;34;5;4200;3;12600;7;2022-11-25
TR77842;175;5;4200;4;16800;10;2022-11-25
TR87715;161;10;15000;1;15000;13;2022-11-25
TR931;136;3;7500;3;22500;3;2022-11-25
TR9609;141;3;7500;3;22500;13;2022-11-25
TR13405;89;10;15000;3;45000;1;2022-11-26
TR30057;303;4;12000;4;48000;8;2022-11-26
TR43709;40;3;7500;4;30000;5;2022-11-26
TR49809;3;3;7500;3;22500;4;2022-11-26
TR57792;414;7;9400;5;47000;2;2022-11-26
TR60302;274;2;3200;6;19200;2;2022-11-26
TR6043;146;8;16000;3;48000;13;2022-11-26
TR88740;214;9;10000;5;50000;7;2022-11-26
TR91763;429;8;16000;3;48000;4;2022-11-26
TR93268;425;6;18000;4;72000;6;2022-11-26
TR10085;177;4;12000;5;60000;9;2022-11-27
TR18815;72;10;15000;5;75000;9;2022-11-27
TR28489;160;6;18000;4;72000;4;2022-11-27
TR28981;278;7;9400;2;18800;5;2022-11-27
TR30651;350;1;8800;6;52800;8;2022-11-27
TR4976;212;5;4200;2;8400;12;2022-11-27
TR5237;269;3;7500;3;22500;1;2022-11-27
TR6139;38;5;4200;4;16800;9;2022-11-27
TR63645;85;5;4200;3;12600;1;2022-11-27
TR69860;312;2;3200;5;16000;4;2022-11-27
TR83818;77;5;4200;3;12600;11;2022-11-27
TR93255;67;1;8800;7;61600;1;2022-11-27
TR97263;156;10;15000;1;15000;2;2022-11-27
TR98094;257;7;9400;3;28200;12;2022-11-27
TR21390;283;6;18000;3;54000;13;2022-11-28
TR23709;159;10;15000;3;45000;6;2022-11-28
TR26914;51;1;8800;7;61600;11;2022-11-28
TR31339;347;10;15000;3;45000;11;2022-11-28
TR39910;221;7;9400;2;18800;14;2022-11-28
TR54683;141;3;7500;4;30000;14;2022-11-28
TR5529;313;5;4200;5;21000;13;2022-11-28
TR71658;172;8;16000;1;16000;1;2022-11-28
TR71779;342;9;10000;1;10000;9;2022-11-28
TR81085;83;1;8800;3;26400;1;2022-11-28
TR8147;195;5;4200;5;21000;13;2022-11-28
TR88128;275;5;4200;2;8400;10;2022-11-28
TR93855;387;5;4200;3;12600;11;2022-11-28
TR98860;153;8;16000;3;48000;8;2022-11-28
TR98939;248;5;4200;5;21000;5;2022-11-28
TR12266;354;8;16000;2;32000;7;2022-11-29
TR17687;394;6;18000;2;36000;5;2022-11-29
TR23257;283;2;3200;6;19200;2;2022-11-29
TR26227;172;10;15000;4;60000;9;2022-11-29
TR31545;246;7;9400;5;47000;5;2022-11-29
TR37063;442;2;3200;6;19200;5;2022-11-29
TR37660;142;9;10000;3;30000;4;2022-11-29
TR37931;434;10;15000;3;45000;4;2022-11-29
TR39948;383;7;9400;2;18800;1;2022-11-29
TR42808;12;3;7500;4;30000;3;2022-11-29
TR44293;56;10;15000;3;45000;6;2022-11-29
TR55582;138;5;4200;4;16800;2;2022-11-29
TR59372;42;8;16000;2;32000;4;2022-11-29
TR68735;66;1;8800;6;52800;14;2022-11-29
TR93784;217;5;4200;3;12600;12;2022-11-29
TR12548;55;7;9400;2;18800;3;2022-11-30
TR1882;13;10;15000;5;75000;12;2022-11-30
TR39378;163;8;16000;1;16000;7;2022-11-30
TR40750;271;4;12000;3;36000;4;2022-11-30
TR60149;77;5;4200;3;12600;10;2022-11-30
TR61118;309;2;3200;6;19200;1;2022-11-30
TR6491;392;9;10000;4;40000;2;2022-11-30
TR6533;290;2;3200;7;22400;4;2022-11-30
TR68697;156;8;16000;1;16000;4;2022-11-30
TR70618;384;8;16000;2;32000;3;2022-11-30
TR97510;15;2;3200;4;12800;9;2022-11-30
TR99373;49;1;8800;7;61600;13;2022-11-30
TR13971;9;5;4200;4;16800;10;2022-12-01
TR14068;373;10;15000;3;45000;8;2022-12-01
TR1507;162;9;10000;1;10000;2;2022-12-01
TR15947;399;7;9400;5;47000;3;2022-12-01
TR16584;321;8;16000;1;16000;10;2022-12-01
TR19289;97;2;3200;3;9600;10;2022-12-01
TR22097;47;10;15000;5;75000;7;2022-12-01
TR2287;116;6;18000;2;36000;14;2022-12-01
TR25873;418;8;16000;2;32000;8;2022-12-01
TR27524;109;8;16000;2;32000;1;2022-12-01
TR39035;36;6;18000;3;54000;10;2022-12-01
TR39196;272;2;3200;5;16000;10;2022-12-01
TR43355;63;7;9400;5;47000;1;2022-12-01
TR47850;379;8;16000;2;32000;7;2022-12-01
TR5383;445;7;9400;3;28200;12;2022-12-01
TR59307;331;7;9400;3;28200;6;2022-12-01
TR61423;430;8;16000;2;32000;4;2022-12-01
TR66383;185;3;7500;5;37500;6;2022-12-01
TR70140;330;9;10000;5;50000;5;2022-12-01
TR85173;53;7;9400;3;28200;14;2022-12-01
TR89330;311;5;4200;4;16800;3;2022-12-01
TR91764;243;3;7500;3;22500;2;2022-12-01
TR92229;408;5;4200;3;12600;1;2022-12-01
TR94834;307;10;15000;3;45000;1;2022-12-01
TR99018;334;1;8800;4;35200;13;2022-12-01
TR21628;32;3;7500;4;30000;7;2022-12-02
TR24807;158;3;7500;2;15000;6;2022-12-02
TR25531;406;10;15000;1;15000;5;2022-12-02
TR32781;19;2;3200;5;16000;14;2022-12-02
TR56448;89;8;16000;1;16000;4;2022-12-02
TR60931;383;10;15000;4;60000;14;2022-12-02
TR63231;184;4;12000;3;36000;6;2022-12-02
TR66060;293;2;3200;3;9600;11;2022-12-02
TR80312;299;7;9400;5;47000;9;2022-12-02
TR8348;99;1;8800;2;17600;3;2022-12-02
TR25124;269;5;4200;5;21000;3;2022-12-03
TR392;160;5;4200;4;16800;9;2022-12-03
TR45801;118;6;18000;1;18000;2;2022-12-03
TR54845;46;7;9400;4;37600;1;2022-12-03
TR66064;103;4;12000;1;12000;14;2022-12-03
TR71834;144;5;4200;5;21000;8;2022-12-03
TR72028;242;9;10000;4;40000;12;2022-12-03
TR74369;65;7;9400;5;47000;14;2022-12-03
TR82078;166;10;15000;3;45000;12;2022-12-03
TR84662;97;10;15000;1;15000;13;2022-12-03
TR852;54;8;16000;3;48000;5;2022-12-03
TR85437;188;3;7500;4;30000;4;2022-12-03
TR90097;62;7;9400;5;47000;3;2022-12-03
TR98621;398;3;7500;3;22500;6;2022-12-03
TR19124;355;5;4200;3;12600;14;2022-12-04
TR20341;272;3;7500;4;30000;10;2022-12-04
TR36935;182;8;16000;2;32000;10;2022-12-04
TR47753;310;3;7500;3;22500;8;2022-12-04
TR50714;417;4;12000;1;12000;2;2022-12-04
TR52290;274;5;4200;2;8400;7;2022-12-04
TR52536;198;2;3200;3;9600;9;2022-12-04
TR55223;434;2;3200;5;16000;5;2022-12-04
TR60278;384;8;16000;1;16000;3;2022-12-04
TR65128;410;9;10000;4;40000;11;2022-12-04
TR73412;195;1;8800;6;52800;11;2022-12-04
TR79758;417;1;8800;9;79200;13;2022-12-04
TR81761;47;9;10000;4;40000;5;2022-12-04
TR82098;29;10;15000;2;30000;12;2022-12-04
TR82330;135;5;4200;4;16800;2;2022-12-04
TR89579;5;10;15000;3;45000;8;2022-12-04
TR92242;10;5;4200;5;21000;7;2022-12-04
TR99673;44;7;9400;2;18800;7;2022-12-04
TR13825;105;8;16000;1;16000;5;2022-12-05
TR17117;227;4;12000;1;12000;2;2022-12-05
TR19818;152;3;7500;4;30000;8;2022-12-05
TR39449;419;2;3200;4;12800;4;2022-12-05
TR41552;219;9;10000;3;30000;2;2022-12-05
TR43237;20;10;15000;1;15000;7;2022-12-05
TR46289;445;6;18000;2;36000;6;2022-12-05
TR55592;411;5;4200;2;8400;1;2022-12-05
TR59101;244;10;15000;1;15000;1;2022-12-05
TR78412;357;7;9400;5;47000;4;2022-12-05
TR80708;102;9;10000;4;40000;13;2022-12-05
TR9521;319;5;4200;5;21000;11;2022-12-05
TR21207;267;1;8800;7;61600;13;2022-12-06
TR23226;51;4;12000;2;24000;14;2022-12-06
TR38405;86;9;10000;4;40000;3;2022-12-06
TR42648;214;7;9400;6;56400;1;2022-12-06
TR53831;1;10;15000;4;60000;5;2022-12-06
TR58856;44;10;15000;2;30000;3;2022-12-06
TR59306;336;2;3200;4;12800;6;2022-12-06
TR60466;139;5;4200;2;8400;11;2022-12-06
TR60895;424;7;9400;2;18800;11;2022-12-06
TR78826;178;2;3200;3;9600;13;2022-12-06
TR90571;52;7;9400;5;47000;9;2022-12-06
TR26472;2;6;18000;3;54000;2;2022-12-07
TR33848;84;3;7500;5;37500;1;2022-12-07
TR35458;332;10;15000;5;75000;7;2022-12-07
TR38587;256;10;15000;3;45000;7;2022-12-07
TR5063;328;5;4200;4;16800;5;2022-12-07
TR55690;254;2;3200;3;9600;13;2022-12-07
TR65616;376;1;8800;5;44000;12;2022-12-07
TR68741;95;4;12000;1;12000;5;2022-12-07
TR81763;216;9;10000;2;20000;14;2022-12-07
TR94513;236;3;7500;4;30000;3;2022-12-07
TR15423;192;10;15000;1;15000;12;2022-12-08
TR18049;300;8;16000;3;48000;2;2022-12-08
TR22634;34;5;4200;5;21000;12;2022-12-08
TR41297;262;9;10000;1;10000;6;2022-12-08
TR51434;136;10;15000;2;30000;13;2022-12-08
TR51635;301;1;8800;8;70400;12;2022-12-08
TR6044;252;10;15000;1;15000;13;2022-12-08
TR71892;197;1;8800;4;35200;3;2022-12-08
TR77710;83;2;3200;5;16000;1;2022-12-08
TR98724;190;8;16000;3;48000;6;2022-12-08
TR24596;383;8;16000;3;48000;2;2022-12-09
TR25103;98;4;12000;1;12000;10;2022-12-09
TR30456;128;7;9400;3;28200;2;2022-12-09
TR31168;6;6;18000;2;36000;3;2022-12-09
TR33086;270;3;7500;3;22500;2;2022-12-09
TR4028;394;4;12000;1;12000;14;2022-12-09
TR45253;320;7;9400;4;37600;6;2022-12-09
TR4767;195;10;15000;5;75000;12;2022-12-09
TR56579;12;7;9400;4;37600;4;2022-12-09
TR73457;301;1;8800;4;35200;14;2022-12-09
TR86080;187;9;10000;3;30000;4;2022-12-09
TR86648;266;3;7500;4;30000;1;2022-12-09
TR90402;68;3;7500;3;22500;5;2022-12-09
TR93294;361;9;10000;2;20000;9;2022-12-09
TR94190;273;7;9400;3;28200;8;2022-12-09
TR15354;277;8;16000;3;48000;4;2022-12-10
TR20265;402;1;8800;10;88000;9;2022-12-10
TR21542;393;1;8800;2;17600;11;2022-12-10
TR21792;370;6;18000;2;36000;10;2022-12-10
TR33808;326;10;15000;3;45000;11;2022-12-10
TR36913;267;2;3200;4;12800;3;2022-12-10
TR39986;134;5;4200;5;21000;11;2022-12-10
TR4334;298;2;3200;4;12800;6;2022-12-10
TR58438;417;10;15000;3;45000;2;2022-12-10
TR6389;211;5;4200;2;8400;10;2022-12-10
TR73668;94;8;16000;3;48000;5;2022-12-10
TR76260;299;8;16000;1;16000;3;2022-12-10
TR79604;416;1;8800;7;61600;10;2022-12-10
TR16913;10;3;7500;3;22500;8;2022-12-11
TR25602;126;4;12000;2;24000;13;2022-12-11
TR3269;353;4;12000;3;36000;2;2022-12-11
TR33105;107;7;9400;3;28200;3;2022-12-11
TR34279;194;5;4200;3;12600;7;2022-12-11
TR37941;225;4;12000;1;12000;14;2022-12-11
TR41139;215;3;7500;3;22500;7;2022-12-11
TR42615;6;6;18000;3;54000;13;2022-12-11
TR68275;332;3;7500;2;15000;4;2022-12-11
TR70083;19;7;9400;2;18800;8;2022-12-11
TR71434;445;10;15000;5;75000;11;2022-12-11
TR75034;356;5;4200;4;16800;9;2022-12-11
TR81156;329;10;15000;5;75000;6;2022-12-11
TR88705;30;5;4200;2;8400;5;2022-12-11
TR89850;324;3;7500;1;7500;7;2022-12-11
TR12667;53;4;12000;4;48000;13;2022-12-12
TR31554;409;3;7500;3;22500;10;2022-12-12
TR38604;268;10;15000;4;60000;6;2022-12-12
TR43073;288;5;4200;2;8400;1;2022-12-12
TR43351;288;10;15000;3;45000;4;2022-12-12
TR45013;438;7;9400;5;47000;12;2022-12-12
TR52626;106;3;7500;3;22500;1;2022-12-12
TR58000;3;7;9400;3;28200;1;2022-12-12
TR59724;387;1;8800;2;17600;11;2022-12-12
TR62932;248;5;4200;5;21000;14;2022-12-12
TR75551;211;2;3200;6;19200;3;2022-12-12
TR77372;114;9;10000;7;70000;8;2022-12-12
TR94100;205;9;10000;5;50000;7;2022-12-12
TR1631;263;6;18000;3;54000;5;2022-12-13
TR25257;93;4;12000;3;36000;7;2022-12-13
TR34387;132;3;7500;4;30000;3;2022-12-13
TR35799;398;5;4200;5;21000;8;2022-12-13
TR42422;113;2;3200;7;22400;13;2022-12-13
TR4354;186;10;15000;3;45000;1;2022-12-13
TR43989;64;1;8800;6;52800;14;2022-12-13
TR51198;106;9;10000;7;70000;10;2022-12-13
TR54394;34;10;15000;3;45000;9;2022-12-13
TR56886;317;4;12000;1;12000;11;2022-12-13
TR80247;187;5;4200;2;8400;2;2022-12-13
TR90355;194;7;9400;2;18800;9;2022-12-13
TR94395;67;10;15000;1;15000;8;2022-12-13
TR96733;379;5;4200;3;12600;7;2022-12-13
TR2519;213;3;7500;6;45000;11;2022-12-14
TR26136;329;2;3200;6;19200;14;2022-12-14
TR33973;270;10;15000;2;30000;5;2022-12-14
TR38222;322;3;7500;2;15000;6;2022-12-14
TR40067;378;9;10000;3;30000;5;2022-12-14
TR46869;244;8;16000;2;32000;2;2022-12-14
TR65176;144;7;9400;4;37600;12;2022-12-14
TR7445;182;10;15000;1;15000;13;2022-12-14
TR12946;20;5;4200;5;21000;12;2022-12-15
TR2137;19;4;12000;3;36000;11;2022-12-15
TR24568;108;4;12000;2;24000;9;2022-12-15
TR33938;294;8;16000;2;32000;11;2022-12-15
TR40452;438;9;10000;1;10000;2;2022-12-15
TR46491;121;10;15000;4;60000;7;2022-12-15
TR58718;260;7;9400;3;28200;5;2022-12-15
TR7150;88;9;10000;3;30000;10;2022-12-15
TR79371;155;10;15000;5;75000;7;2022-12-15
TR7955;198;5;4200;5;21000;8;2022-12-15
